match_id,team_id,player_id
7f198680-7235-4c3b-8c9f-f1dba992ba4d,Joseba Zaldúa Bengoetxea,6605,Real Sociedad,15978,2018/2019,La Liga
a31aa790-95e8-4f23-83a8-f1fbbfe18432,David Zurutuza Veillet,6669,Real Sociedad,15978,2018/2019,La Liga
a7e2567c-2a97-45ea-8ea4-e96102636f76,Mikel Oyarzabal Ugarte,6685,Real Sociedad,15978,2018/2019,La Liga
c02ca004-ea7c-452c-85a9-7760ebfd2b7a,Asier Illarramendi Andonegi,6671,Real Sociedad,15978,2018/2019,La Liga
2de21658-0801-4ada-9c36-f1e87bda7362,Gerard Piqué Bernabéu,5213,Barcelona,15978,2018/2019,La Liga
a3b35de0-6c8c-4d47-b169-f59eb1595555,David Zurutuza Veillet,6669,Real Sociedad,15978,2018/2019,La Liga
511c00a1-cd6a-4808-8310-fa2671fb936e,Asier Illarramendi Andonegi,6671,Real Sociedad,15978,2018/2019,La Liga
936bc791-0df6-4077-9f4c-f0207c0adbaa,Asier Illarramendi Andonegi,6671,Real Sociedad,15978,2018/2019,La Liga
541a3cf0-790d-45eb-b83e-4e846d93163a,Asier Illarramendi Andonegi,6671,Real Sociedad,15978,2018/2019,La Liga
91bd0079-d799-4e28-907a-8d2e3b6a80e3,Sergio Busquets i Burgos,5203,Barcelona,15978,2018/2019,La Liga
b447f010-04df-4dfa-8136-3152c83f2949,Rubén Pardo Gutiérrez,6899,Real Sociedad,15978,2018/2019,La Liga
c4759461-beaa-4e27-88d1-bb455b802612,Héctor Alfredo Moreno Herrera,5573,Real Sociedad,15978,2018/2019,La Liga
2f577193-3aef-4a57-8e62-82c727da2093,Héctor Alfredo Moreno Herrera,5573,Real Sociedad,15978,2018/2019,La Liga
a3864961-c7da-4510-9e03-5ce82ce45060,Alejandro Granell Nogué,6570,Girona,15986,2018/2019,La Liga
e29f4aa9-8d15-4c4c-bf2c-3a1989b6d732,Pedro Alcalá Guirado,6579,Girona,15986,2018/2019,La Liga
46f6c6d6-a1d2-4cdf-9963-84506a7c1651,Aleix García Serrano,6888,Girona,15986,2018/2019,La Liga
e779427d-8378-4e49-af25-23ab0dfeab16,Bernardo José Espinosa Zúñiga,6573,Girona,15986,2018/2019,La Liga
41c8ad1b-7af6-4c6b-971b-c5651de1ea11,Marc-André ter Stegen,20055,Barcelona,15986,2018/2019,La Liga
b8a2bf1d-88b0-42d6-8954-4e66826c6200,Jordi Alba Ramos,5211,Barcelona,15986,2018/2019,La Liga
ea2872c7-1d5e-4e1b-92a3-3cbf95bddded,Alejandro Granell Nogué,6570,Girona,15986,2018/2019,La Liga
605aa2cb-b313-4226-ae64-0f7261ec7c96,Pere Pons Riera,6565,Girona,15986,2018/2019,La Liga
ebef1c46-93ff-4fbf-b462-762c8024f16b,Gerard Piqué Bernabéu,5213,Barcelona,15986,2018/2019,La Liga
f1aef2f0-efd9-4d45-83ad-1338273da4d8,Alejandro Granell Nogué,6570,Girona,15986,2018/2019,La Liga
c59a300b-89f6-409e-b4b8-49483f9d9d5d,Pere Pons Riera,6565,Girona,15986,2018/2019,La Liga
1022cc1c-35ae-446c-b9be-a431338933dd,Philippe Coutinho Correia,3501,Barcelona,15986,2018/2019,La Liga
9be461cf-026e-4138-85b8-4ac3ce0fab0a,Sergio Busquets i Burgos,5203,Barcelona,15986,2018/2019,La Liga
31ee1473-047a-4f48-98a9-3b9e9142f432,Cristian Portugués Manzanera,6582,Girona,15986,2018/2019,La Liga
65f7e038-b306-4688-af34-8d2607dbe59c,Ivan Rakitić,5470,Barcelona,15986,2018/2019,La Liga
51ee8bfd-3b9d-4eba-b764-f056e367374c,Pere Pons Riera,6565,Girona,15986,2018/2019,La Liga
6ca1363c-6a16-4bc8-9196-daddc010ac0a,Nabil El Zhar,6608,Leganés,15998,2018/2019,La Liga
075e08fc-2df3-403d-a6bf-f7010a802e51,Raúl García Carnero,6601,Leganés,15998,2018/2019,La Liga
ad57b3e2-673e-44be-bcab-d38f28b97b8f,Sergio Busquets i Burgos,5203,Barcelona,15998,2018/2019,La Liga
116b5a34-5ffa-48fd-bfdc-ec5e10542206,Óscar Rodríguez Arnaiz,16212,Leganés,15998,2018/2019,La Liga
47baeb0c-4ea5-4588-ac30-7caaf5b572d9,Mikel Vesga Arruti,6667,Leganés,15998,2018/2019,La Liga
fc1d8fa5-42e6-417d-b254-5f09f74b5368,Rodrigo Tarín Higón,17818,Leganés,15998,2018/2019,La Liga
5d88bda6-65bf-4c08-922a-820887b0bc15,Unai Bustinza Martínez,6598,Leganés,15998,2018/2019,La Liga
721729c9-9625-47a5-a122-4ed82eac6feb,Sergi Roberto Carnicer,6379,Barcelona,15998,2018/2019,La Liga
980f4522-e31d-49c9-80dc-f27624724dbf,Rubén Salvador Pérez Del Mármol,6599,Leganés,15998,2018/2019,La Liga
673f2e21-fdea-4fb4-8f22-e7471029c5d7,Sergi Roberto Carnicer,6379,Barcelona,15998,2018/2019,La Liga
e2c4fdd0-106b-4af9-94ad-3881ee3af30e,Unai Bustinza Martínez,6598,Leganés,15998,2018/2019,La Liga
4b945fdd-a336-4b61-ab5d-61e8c47b3d91,Lionel Andrés Messi Cuccittini,5503,Barcelona,15998,2018/2019,La Liga
12bfd951-671a-41f4-ba36-bdb147985fb6,Youssef En-Nesyri,6301,Leganés,15998,2018/2019,La Liga
46557c27-331a-4588-8b86-8d3064e9695c,Rubén Salvador Pérez Del Mármol,6599,Leganés,15998,2018/2019,La Liga
64586c8c-41cc-46d8-b1da-eda21448e9db,Philippe Coutinho Correia,3501,Barcelona,15998,2018/2019,La Liga
8814363d-dd32-4fde-b980-69e75f610e19,Rubén Salvador Pérez Del Mármol,6599,Leganés,15998,2018/2019,La Liga
5cc320d8-c9c9-4609-89d9-e0d003ffc6d1,Thomas Vermaelen,6332,Barcelona,15998,2018/2019,La Liga
7514b1f5-6e35-43ce-bed8-cae901cc9bbf,Sergio Busquets i Burgos,5203,Barcelona,15998,2018/2019,La Liga
d2245a3b-c29a-4aca-912e-23e3b7c7c000,Youssef En-Nesyri,6301,Leganés,15998,2018/2019,La Liga
c25852a0-5e95-4344-9795-e40276c41c7a,Raúl García Carnero,6601,Leganés,15998,2018/2019,La Liga
bb392bdf-823f-4438-9658-6fdd3fbcfc1b,Ivan Rakitić,5470,Barcelona,15998,2018/2019,La Liga
09b77fc5-6232-4bb9-a4a0-34a440b5998e,Sergi Roberto Carnicer,6379,Barcelona,15998,2018/2019,La Liga
c180f073-f800-4d59-9971-723f0e4b2188,Sergi Roberto Carnicer,6379,Barcelona,15998,2018/2019,La Liga
57b96621-59e9-49c5-b29b-44adf5e87701,Sergio Busquets i Burgos,5203,Barcelona,15998,2018/2019,La Liga
c9cf975c-1c43-4526-94d8-5687a0a7392e,Sergio Busquets i Burgos,5203,Barcelona,15998,2018/2019,La Liga
ec139062-9ebd-46f3-8dcc-adde8cf789ce,Thomas Vermaelen,6332,Barcelona,15998,2018/2019,La Liga
51d7afd2-2e3b-45bf-bb70-a56a95b5c2dd,Sergio Busquets i Burgos,5203,Barcelona,15998,2018/2019,La Liga
3bf9405f-0cbc-4397-b5d5-b2ea432b0174,Mikel Vesga Arruti,6667,Leganés,15998,2018/2019,La Liga
2242540c-1bb1-497b-9419-f615fd017322,Unai Bustinza Martínez,6598,Leganés,15998,2018/2019,La Liga
b662318e-7003-44c8-bd04-90885c684707,Juan Francisco Moreno Fuertes,6738,Leganés,15998,2018/2019,La Liga
fb045b5a-5be2-40be-a96a-c41a357684e6,Sergi Roberto Carnicer,6379,Barcelona,15998,2018/2019,La Liga
f0a5c79f-1928-48e0-bd11-2c9e89cf73bd,Óscar Rodríguez Arnaiz,16212,Leganés,15998,2018/2019,La Liga
63039e6c-00d3-471e-83ad-116d5f26d7a3,Sergio Busquets i Burgos,5203,Barcelona,15998,2018/2019,La Liga
dad58a0a-d0d1-4b01-88aa-eae6eec57f25,Juan Francisco Moreno Fuertes,6738,Leganés,15998,2018/2019,La Liga
42e37b00-9ea5-4ab8-a1a8-29e93daf8b42,Lionel Andrés Messi Cuccittini,5503,Barcelona,15998,2018/2019,La Liga
a58d88b2-0339-4ffc-88aa-bf300ab6f446,Yeray Álvarez López,6877,Athletic Club,16010,2018/2019,La Liga
37962393-5419-4481-a4e0-3aaf2ae651e8,Óscar de Marcos Arana,6649,Athletic Club,16010,2018/2019,La Liga
9b295f00-baff-488c-8146-d9e39c3fbd33,Óscar de Marcos Arana,6649,Athletic Club,16010,2018/2019,La Liga
589e279b-943d-4ddc-bab7-4f90ac9a5db3,Clément Lenglet,6826,Barcelona,16010,2018/2019,La Liga
f968eb40-0fc4-444d-b320-6aedf776a137,Marc-André ter Stegen,20055,Barcelona,16010,2018/2019,La Liga
eabf4a26-6d4d-44ed-b306-684d5c79d0a5,Beñat Etxebarria Urkiaga,6396,Athletic Club,16010,2018/2019,La Liga
3ba34a86-e2b1-413b-a552-956d768d4cbe,Beñat Etxebarria Urkiaga,6396,Athletic Club,16010,2018/2019,La Liga
ae0676d6-f7d8-4f92-8652-9561a1fbbbb3,Raúl García Escudero,6391,Athletic Club,16010,2018/2019,La Liga
4b8190fc-850c-4aa5-920b-edeceb5dc188,Markel Susaeta Laskurain,6390,Athletic Club,16010,2018/2019,La Liga
3796d043-3c35-48f6-bec0-a782404f39b7,Beñat Etxebarria Urkiaga,6396,Athletic Club,16010,2018/2019,La Liga
12ac11be-543c-4656-b96c-2b23bdf2d69e,Gerard Piqué Bernabéu,5213,Barcelona,16010,2018/2019,La Liga
f59d96f9-c48e-45e6-b365-d68370fbac93,Iñaki Williams Arthuer,6393,Athletic Club,16010,2018/2019,La Liga
9b42d8cc-80c6-4471-83c1-83b8e97e22e7,Markel Susaeta Laskurain,6390,Athletic Club,16010,2018/2019,La Liga
9a5d32b9-828f-422f-8d09-c8f34c8a0381,Iñaki Williams Arthuer,6393,Athletic Club,16010,2018/2019,La Liga
aa873b47-8a44-4196-8a03-98de164341d7,Raúl García Escudero,6391,Athletic Club,16010,2018/2019,La Liga
6595b51a-c51b-4011-aaf4-6a028cc24fce,Gerard Piqué Bernabéu,5213,Barcelona,16010,2018/2019,La Liga
0aad21f4-383a-40eb-9e76-f40d92c4b068,Daniel García Carrillo,6775,Athletic Club,16010,2018/2019,La Liga
b7b3f004-4914-44a1-8a26-7ae4601f4201,Beñat Etxebarria Urkiaga,6396,Athletic Club,16010,2018/2019,La Liga
88779302-3079-460c-ae6d-16d46ea3d320,Mikel Balenziaga Oruesagasti,6789,Athletic Club,16010,2018/2019,La Liga
f8ebc87e-6e32-4d1b-93ab-f52d96e843fe,Mikel Balenziaga Oruesagasti,6789,Athletic Club,16010,2018/2019,La Liga
12f3067e-1301-47a1-9130-643903980347,Yuri Berchiche Izeta,3023,Athletic Club,16010,2018/2019,La Liga
11c625eb-f19b-4939-bc76-d65f348ffd0a,Raúl García Escudero,6391,Athletic Club,16010,2018/2019,La Liga
fe637e19-f8b6-48cb-8c8b-3d91e3587c14,Daniel García Carrillo,6775,Athletic Club,16010,2018/2019,La Liga
bcb047de-8494-4c22-a3d1-e0cb7871cf52,Gerard Piqué Bernabéu,5213,Barcelona,16023,2018/2019,La Liga
f11010d7-cd88-4b38-b243-71763dd9d302,José Luis Gayà Peña,6596,Valencia,16023,2018/2019,La Liga
d5519b18-9554-4f21-a981-6247beb824ae,Geoffrey Kondogbia,6589,Valencia,16023,2018/2019,La Liga
efd40c95-1371-44e5-bdef-975952424b2c,Cristiano Piccini,11634,Valencia,16023,2018/2019,La Liga
bed783cf-b575-4054-b338-0fc4591e2010,Ivan Rakitić,5470,Barcelona,16023,2018/2019,La Liga
6e125de5-1812-4cab-ab5e-c4af6f8adbfb,Carlos Soler Barragán,6583,Valencia,16023,2018/2019,La Liga
dd31f2af-60b2-4afb-9593-7a63ff1c57c6,Denis Cheryshev,5186,Valencia,16023,2018/2019,La Liga
2624ffdf-432d-4a97-9818-f3adfe8c8e6b,Carlos Soler Barragán,6583,Valencia,16023,2018/2019,La Liga
23f3e3f3-c9fe-4043-bd3f-022a362af424,Carlos Soler Barragán,6583,Valencia,16023,2018/2019,La Liga
79ef5e0b-baf0-4d9e-b6be-64fac89c013b,Philippe Coutinho Correia,3501,Barcelona,16023,2018/2019,La Liga
4a97752f-d665-4945-b470-b834783e9edd,Cristiano Piccini,11634,Valencia,16023,2018/2019,La Liga
276a27e4-82d1-441d-9539-dfc623d5bd6e,Cristiano Piccini,11634,Valencia,16023,2018/2019,La Liga
bd4ab836-4e09-4319-bd5c-187b830306c1,Carlos Soler Barragán,6583,Valencia,16023,2018/2019,La Liga
5cb5516d-6fd6-4cdb-9c2d-6b845c16137a,Gabriel Armando de Abreu,6746,Valencia,16023,2018/2019,La Liga
29dfbf92-4767-443d-ab4c-aed9f837133e,Geoffrey Kondogbia,6589,Valencia,16023,2018/2019,La Liga
1f72c7c3-e020-4a3b-8b30-fcf6f824d1a2,Carlos Soler Barragán,6583,Valencia,16023,2018/2019,La Liga
261b318a-eb4b-46b3-8b91-64c76e79027b,Franco Damián Vázquez,6719,Sevilla,16029,2018/2019,La Liga
704408d1-bcce-4f0d-ad1a-81329c8176d3,Ivan Rakitić,5470,Barcelona,16029,2018/2019,La Liga
23438884-0d28-4457-99dd-94c928871101,Sergi Gómez Solà,6804,Sevilla,16029,2018/2019,La Liga
6570eb58-76c4-4530-b709-8f45cdafc4f9,Jordi Alba Ramos,5211,Barcelona,16029,2018/2019,La Liga
f841f2bf-7c7f-411e-9eb2-4312c400fff6,Franco Damián Vázquez,6719,Sevilla,16029,2018/2019,La Liga
525215c0-0c63-4ce4-8f8a-e00678e33415,Jordi Alba Ramos,5211,Barcelona,16029,2018/2019,La Liga
7b4878f2-8b36-487c-b4f5-1f16c1fabed3,Jesús Navas González,6821,Sevilla,16029,2018/2019,La Liga
f3cb76df-2280-4c09-8894-727dfacdd777,Sergi Gómez Solà,6804,Sevilla,16029,2018/2019,La Liga
b13ad092-6a02-4063-ad91-191b8a486523,Éver Maximiliano David Banega,5504,Sevilla,16029,2018/2019,La Liga
4da27da4-b522-401f-8b90-a93109961fa0,Ivan Rakitić,5470,Barcelona,16029,2018/2019,La Liga
cce74db9-6103-4435-bb4c-8540fda31a10,Clément Lenglet,6826,Barcelona,16029,2018/2019,La Liga
077b63af-41d5-46ba-9d54-8c1fbf329570,Jordi Alba Ramos,5211,Barcelona,16029,2018/2019,La Liga
b94f9459-be0d-48a4-989a-2be6683f7c60,Clément Lenglet,6826,Barcelona,16029,2018/2019,La Liga
eace80b6-92ca-4b15-b869-ec5f337a96e3,Pablo Sarabia García,6720,Sevilla,16029,2018/2019,La Liga
29d6b405-ad55-48c0-a807-8c672b2a65f9,Daniel Filipe Martins Carriço,6825,Sevilla,16029,2018/2019,La Liga
5c630e94-c1ad-486b-8600-ff44fc2d341b,Sergio Busquets i Burgos,5203,Barcelona,16029,2018/2019,La Liga
6582dc85-48c3-4bed-a587-16a450e38be0,Gabriel Iván Mercado,5742,Sevilla,16029,2018/2019,La Liga
7f8f87fd-e928-4a2a-a3b6-a98bbaf0cb31,Daniel Filipe Martins Carriço,6825,Sevilla,16029,2018/2019,La Liga
611617e0-3558-4c13-8fe1-e9e3279b8cee,Ivan Rakitić,5470,Barcelona,16029,2018/2019,La Liga
5ace4c86-0de0-4e70-8b06-b1594366b5d5,Guilherme Antonio Arana Lopes,6919,Sevilla,16029,2018/2019,La Liga
4bc6e694-5491-4b13-a43e-78bfe49fae99,Luis Fernando Muriel Fruto,6334,Sevilla,16029,2018/2019,La Liga
4b4fb23f-f979-479a-8ab8-556f1b584bcb,Éver Maximiliano David Banega,5504,Sevilla,16029,2018/2019,La Liga
b4633fd8-d0c2-411a-ba18-0e0a24cb49b7,Ivan Rakitić,5470,Barcelona,16029,2018/2019,La Liga
e1014197-4287-4a47-978d-689d195c9f34,Marc Bartra Aregall,7068,Real Betis,16056,2018/2019,La Liga
27347f03-6293-41f2-92dc-0fb6d1f9c8ba,Ivan Rakitić,5470,Barcelona,16056,2018/2019,La Liga
53cbc882-771c-48ba-acfa-8372298fef39,Jordi Alba Ramos,5211,Barcelona,16056,2018/2019,La Liga
aa6a07cf-6a5b-4d5f-b622-1e76331c1970,Jordi Alba Ramos,5211,Barcelona,16056,2018/2019,La Liga
568e50e7-4f00-4349-b5a0-a283c28bb29b,Marc Bartra Aregall,7068,Real Betis,16056,2018/2019,La Liga
3d2826a0-84d5-4375-b046-49d113f3e94d,Ivan Rakitić,5470,Barcelona,16056,2018/2019,La Liga
a22f57f5-e2fc-4d83-b634-1ed1e27dadb2,Jordi Alba Ramos,5211,Barcelona,16056,2018/2019,La Liga
5f9b2216-f865-43e5-9da1-068e02754aff,Marc Bartra Aregall,7068,Real Betis,16056,2018/2019,La Liga
02999828-ecbc-4f16-8ad3-46598e605a19,Marc Bartra Aregall,7068,Real Betis,16056,2018/2019,La Liga
fc4af0da-d2e3-4f46-b916-26861351240f,Lorenzo Jesús Morón García,7910,Real Betis,16056,2018/2019,La Liga
48855bbe-cdc8-4968-a57f-3a4654642112,Jordi Alba Ramos,5211,Barcelona,16056,2018/2019,La Liga
6c5fab65-dc4b-436a-b269-52ef97eeed50,Ivan Rakitić,5470,Barcelona,16056,2018/2019,La Liga
f0392e9a-4a22-4fed-a622-3d93046838c5,Sergio Canales Madrazo,6673,Real Betis,16056,2018/2019,La Liga
cb8e4e80-e643-426a-932e-1cbc9343b2bf,Marc Bartra Aregall,7068,Real Betis,16056,2018/2019,La Liga
573e1ac8-cf88-4e68-ac13-8ea3401a05ba,Saúl Ñíguez Esclapez,6381,Atlético Madrid,16073,2018/2019,La Liga
5fe9da9b-2581-4388-ba64-3fc43158b2f6,Rodrigo Hernández Cascante,6765,Atlético Madrid,16073,2018/2019,La Liga
ba83f045-04a4-444d-8ebf-a9c0f97b2801,Rodrigo Hernández Cascante,6765,Atlético Madrid,16073,2018/2019,La Liga
27ea95ac-22a2-4721-88f3-6d2697919ae5,Diego da Silva Costa,5198,Atlético Madrid,16073,2018/2019,La Liga
3621826f-e810-4936-9bd6-f348eff32845,Arturo Erasmo Vidal Pardo,8206,Barcelona,16073,2018/2019,La Liga
45a6eea5-515b-479a-aaec-85fd197c37c3,Santiago Arias Naranjo,5696,Atlético Madrid,16073,2018/2019,La Liga
cdb367b6-3bb4-4533-95b0-98ed5379799d,Filipe Luís Kasmirski,6320,Atlético Madrid,16073,2018/2019,La Liga
d6d87cb8-698d-4146-95b7-eed626e816e7,Diego da Silva Costa,5198,Atlético Madrid,16073,2018/2019,La Liga
df5a40f3-6ee6-4872-bf70-c2d86e1df767,Jordi Alba Ramos,5211,Barcelona,16073,2018/2019,La Liga
d7fbaed8-8db7-4688-8764-d41a9b4d43ac,Jorge Resurrección Merodio,5199,Atlético Madrid,16073,2018/2019,La Liga
ab658577-6083-4169-92f1-499ae7a2fb71,Antoine Griezmann,5487,Atlético Madrid,16073,2018/2019,La Liga
5a4d4da0-4500-43ee-9323-34eb62857b0e,Saúl Ñíguez Esclapez,6381,Atlético Madrid,16073,2018/2019,La Liga
41eb52b7-9c35-4ade-bba1-a93e2ad00a8e,Sergi Roberto Carnicer,6379,Barcelona,16073,2018/2019,La Liga
8728dcad-15e9-4ed5-a189-a5b2cf2e773f,Jorge Resurrección Merodio,5199,Atlético Madrid,16073,2018/2019,La Liga
b3453d4f-208a-4d96-aa93-6dc57868a14f,Saúl Ñíguez Esclapez,6381,Atlético Madrid,16073,2018/2019,La Liga
b606aefd-297d-4a17-b5b8-8a3d7240f54b,Thomas Lemar,3245,Atlético Madrid,16073,2018/2019,La Liga
cc534adc-b5c4-4910-887e-56122b8c1ac0,Saúl Ñíguez Esclapez,6381,Atlético Madrid,16073,2018/2019,La Liga
8c8ebef1-bfef-4245-8701-9d7092abc3d2,Thomas Lemar,3245,Atlético Madrid,16073,2018/2019,La Liga
aa15f272-198b-4836-8401-c19efb06f649,Jorge Resurrección Merodio,5199,Atlético Madrid,16073,2018/2019,La Liga
994e7da2-b6c8-48f2-bd0c-cc84b4f14062,Filipe Luís Kasmirski,6320,Atlético Madrid,16073,2018/2019,La Liga
e34147fa-0422-4ef0-bb03-17bfcb044990,Arturo Erasmo Vidal Pardo,8206,Barcelona,16073,2018/2019,La Liga
54493d5c-9f29-499d-9c62-70519f6cf33c,Thomas Lemar,3245,Atlético Madrid,16073,2018/2019,La Liga
1d402624-89dd-4ed7-8f18-88bdc897ec96,Antoine Griezmann,5487,Atlético Madrid,16073,2018/2019,La Liga
90f2d06c-c57c-4a6b-9410-ba95d6aa5abb,Samuel Yves Umtiti,5492,Barcelona,16073,2018/2019,La Liga
19bd7f03-755d-47e4-bae6-60635dc1ba92,Nélson Cabral Semedo,6374,Barcelona,16073,2018/2019,La Liga
038809a9-bec7-4737-b9d7-322a0f75144e,Jorge Resurrección Merodio,5199,Atlético Madrid,16073,2018/2019,La Liga
9f8a72ce-2831-4b9d-8ebb-3b770d8ecc64,Filipe Luís Kasmirski,6320,Atlético Madrid,16073,2018/2019,La Liga
e53dcb53-733c-4534-93de-65fe109dc727,Jorge Resurrección Merodio,5199,Atlético Madrid,16073,2018/2019,La Liga
0ea85917-cfe8-4c5b-a579-22079f5735b5,Filipe Luís Kasmirski,6320,Atlético Madrid,16073,2018/2019,La Liga
4cf96afd-bc78-46ae-b406-e5b5bf6bfd29,Ousmane Dembélé,5477,Barcelona,16073,2018/2019,La Liga
10b69da8-ca5e-4f1a-b38c-d4e641447973,Sergio Busquets i Burgos,5203,Barcelona,16073,2018/2019,La Liga
58dc73d7-aeac-4c8f-81ef-126206a98e7e,Jordi Alba Ramos,5211,Barcelona,16079,2018/2019,La Liga
e6981214-b8f1-4a43-8caf-a64a81a74c21,Clément Lenglet,6826,Barcelona,16079,2018/2019,La Liga
0e53d599-349f-4ab7-82c0-d7f2531c7ffc,Sergio Busquets i Burgos,5203,Barcelona,16079,2018/2019,La Liga
19bba33d-e30e-4bc6-99f4-35ff0e6d57f2,Alfonso Pedraza Sag,6737,Villarreal,16079,2018/2019,La Liga
1b6b722b-136c-4418-8dff-b0d0c3e7f903,Alfonso Pedraza Sag,6737,Villarreal,16079,2018/2019,La Liga
fc6a8fba-1ca4-40f4-9c47-85d9a913bb18,Gerard Piqué Bernabéu,5213,Barcelona,16079,2018/2019,La Liga
