event_id,team_id,player_id,defensive,advantage,penalty,team_name,player_name,match_id,season_id,competition_id,season_name,competition_name
5dfeade0-73be-4cfb-b25b-4518a611825c,210,6695,False,False,False,Real Sociedad,Juan Miguel Jiménez López,15978,4,11,2018/2019,La Liga
4bf3e27b-6540-4c55-99c1-91eeb35768ad,217,6998,True,False,False,Barcelona,Rafael Alcântara do Nascimento,15978,4,11,2018/2019,La Liga
94f852b0-3302-4ca2-ac4b-21b8e5119600,217,5246,False,False,False,Barcelona,Luis Alberto Suárez Díaz,15978,4,11,2018/2019,La Liga
f0ee9b2e-1788-4a4e-9863-c282587587ed,217,6998,False,False,False,Barcelona,Rafael Alcântara do Nascimento,15978,4,11,2018/2019,La Liga
2ac854d4-7246-4e3a-818e-d4959c80e0c5,217,5477,False,False,False,Barcelona,Ousmane Dembélé,15978,4,11,2018/2019,La Liga
7cdfe854-5420-4465-8826-1d48e89fd08f,217,5477,False,False,False,Barcelona,Ousmane Dembélé,15978,4,11,2018/2019,La Liga
f20225c1-8d25-4e7f-a9bb-d33c7c4722db,217,5203,False,True,False,Barcelona,Sergio Busquets i Burgos,15978,4,11,2018/2019,La Liga
de533990-61e0-41cc-94b8-6a3fc06e03da,217,5503,False,False,False,Barcelona,Lionel Andrés Messi Cuccittini,15978,4,11,2018/2019,La Liga
089c7775-2c13-4754-96ce-d13e8caf1b53,217,5470,False,False,False,Barcelona,Ivan Rakitić,15978,4,11,2018/2019,La Liga
19f1935f-87ee-44e7-81e8-9eabbdcaad36,217,6379,False,False,False,Barcelona,Sergi Roberto Carnicer,15978,4,11,2018/2019,La Liga
e0368a2f-c82a-41ff-bc51-117bde573f6b,217,6379,True,False,False,Barcelona,Sergi Roberto Carnicer,15978,4,11,2018/2019,La Liga
313f558d-14d4-4b7d-a54e-886c162c5042,217,5246,True,False,False,Barcelona,Luis Alberto Suárez Díaz,15978,4,11,2018/2019,La Liga
bfbb32f5-7fa8-4ad3-8dd4-03eafccb8a53,210,6704,True,False,False,Real Sociedad,Theo Bernard François Hernández,15978,4,11,2018/2019,La Liga
d4112031-acea-4c4e-8004-ce9a300163bd,210,6679,False,False,False,Real Sociedad,Aritz Elustondo Irribaria,15978,4,11,2018/2019,La Liga
a6b53508-3a44-452e-87c4-b61b2581eb57,217,5203,False,False,False,Barcelona,Sergio Busquets i Burgos,15978,4,11,2018/2019,La Liga
ec1bf04c-8149-450a-9d58-6d6693a8be17,217,3501,False,False,False,Barcelona,Philippe Coutinho Correia,15978,4,11,2018/2019,La Liga
7e12b75c-d63c-4066-985b-bea4a6f10f6c,217,5492,False,False,False,Barcelona,Samuel Yves Umtiti,15978,4,11,2018/2019,La Liga
43a528c4-36ab-44e9-a738-19ca28af8809,217,5203,False,False,False,Barcelona,Sergio Busquets i Burgos,15978,4,11,2018/2019,La Liga
80e241c7-d893-4003-8109-54fd552de191,210,6704,False,False,False,Real Sociedad,Theo Bernard François Hernández,15978,4,11,2018/2019,La Liga
d4aa019a-c943-4cff-9b85-7ec0217aac65,210,6906,False,False,False,Real Sociedad,Jon Bautista Orgilles,15978,4,11,2018/2019,La Liga
20d8cf84-f46e-446e-8ec3-f165918e8437,217,3501,False,False,False,Barcelona,Philippe Coutinho Correia,15978,4,11,2018/2019,La Liga
5a61ab99-b7b6-4bf3-ab36-c3384b2f6592,217,5213,False,False,False,Barcelona,Gerard Piqué Bernabéu,15986,4,11,2018/2019,La Liga
99ad1afe-ce19-4a6f-b92e-ea2bce2b6b53,211,6351,False,False,False,Girona,Cristhian Ricardo Stuani Curbelo,15986,4,11,2018/2019,La Liga
8852af0b-863d-4b7d-943a-e24ccecad7e6,217,8206,False,False,False,Barcelona,Arturo Erasmo Vidal Pardo,15986,4,11,2018/2019,La Liga
b0c114d5-d77b-44cc-98f7-d6a3c3717ca6,211,6582,True,False,False,Girona,Cristian Portugués Manzanera,15986,4,11,2018/2019,La Liga
f5311e91-7f17-478c-bfb4-5de4e0120518,211,6578,False,False,False,Girona,Francesc Aday Benítez Caraballo,15986,4,11,2018/2019,La Liga
4c86eac0-aa49-430c-aacb-375ac9913fc2,217,6374,False,False,False,Barcelona,Nélson Cabral Semedo,15986,4,11,2018/2019,La Liga
28808406-6e2d-4326-a5ec-5f19b1ab040f,211,6570,False,True,False,Girona,Alejandro Granell Nogué,15986,4,11,2018/2019,La Liga
2e850903-db78-4e69-a31c-f3b1840cc512,211,6582,False,True,False,Girona,Cristian Portugués Manzanera,15986,4,11,2018/2019,La Liga
1b9268ba-d783-4d98-9f82-bf5986bac271,217,5503,False,False,False,Barcelona,Lionel Andrés Messi Cuccittini,15986,4,11,2018/2019,La Liga
d4e946d4-2c76-4dd5-adde-d80dcd7319ab,211,6565,True,False,False,Girona,Pere Pons Riera,15986,4,11,2018/2019,La Liga
80ddd026-ab39-46fa-9e34-1c7922e9eb26,217,5246,True,False,False,Barcelona,Luis Alberto Suárez Díaz,15986,4,11,2018/2019,La Liga
305a3352-fac1-4b49-bf8a-dab4951deb3e,217,6374,False,False,False,Barcelona,Nélson Cabral Semedo,15986,4,11,2018/2019,La Liga
fe8e32ab-3494-4f43-93c5-8aa5c703eaf5,211,6578,False,False,False,Girona,Francesc Aday Benítez Caraballo,15986,4,11,2018/2019,La Liga
c1ec5ce0-0db8-4a29-9a83-30f50f128f99,211,6560,False,True,False,Girona,Marc Muniesa Martínez,15986,4,11,2018/2019,La Liga
67034418-a441-46fd-9801-9da8d17ee07f,217,5246,False,False,False,Barcelona,Luis Alberto Suárez Díaz,15986,4,11,2018/2019,La Liga
a4614a3c-ec10-41c1-8f80-f5359a9f6ddd,217,5246,False,False,False,Barcelona,Luis Alberto Suárez Díaz,15986,4,11,2018/2019,La Liga
1cf91551-dd1b-4041-b56a-140b599b8838,217,5203,False,False,False,Barcelona,Sergio Busquets i Burgos,15986,4,11,2018/2019,La Liga
6c20617e-bf01-431f-8d59-98986140b35e,217,3501,False,False,False,Barcelona,Philippe Coutinho Correia,15986,4,11,2018/2019,La Liga
8521d160-1bb4-4fbd-a45f-ed02a8e5c74c,217,3501,False,False,False,Barcelona,Philippe Coutinho Correia,15986,4,11,2018/2019,La Liga
73310173-8ca2-48a0-929f-16e204f1183b,217,5503,False,False,False,Barcelona,Lionel Andrés Messi Cuccittini,15986,4,11,2018/2019,La Liga
598ab7d8-0abe-480f-a293-8d3d3aa64f5b,217,5246,False,False,False,Barcelona,Luis Alberto Suárez Díaz,15986,4,11,2018/2019,La Liga
e215470b-9e75-4ebe-b23e-56573b0decf8,211,6574,True,False,False,Girona,Douglas Luiz Soares de Paulo,15986,4,11,2018/2019,La Liga
b52474c9-bf24-4386-a7f4-6520a9aecdf6,211,6579,True,False,False,Girona,Pedro Alcalá Guirado,15986,4,11,2018/2019,La Liga
33168738-088d-4945-999b-9bbd5bf4e432,217,5470,True,False,False,Barcelona,Ivan Rakitić,15986,4,11,2018/2019,La Liga
cd2ac4ef-1ff9-4461-8814-1f0a6250a1df,211,6574,False,False,False,Girona,Douglas Luiz Soares de Paulo,15986,4,11,2018/2019,La Liga
c1fbcc4c-b7d4-400f-a59a-c01329ffdfbe,217,3501,False,False,False,Barcelona,Philippe Coutinho Correia,15986,4,11,2018/2019,La Liga
22b2c901-1703-4fc0-823d-e030461e4836,211,6351,False,False,False,Girona,Cristhian Ricardo Stuani Curbelo,15986,4,11,2018/2019,La Liga
890386f5-5d8f-4910-9f0b-d3205cb2835a,217,6374,False,False,False,Barcelona,Nélson Cabral Semedo,15986,4,11,2018/2019,La Liga
1b8240c9-067b-4730-92b5-72eaeaccd3e6,217,5203,False,False,False,Barcelona,Sergio Busquets i Burgos,15998,4,11,2018/2019,La Liga
2e150425-7526-4bf5-a327-104150c7dbf1,217,6379,False,False,False,Barcelona,Sergi Roberto Carnicer,15998,4,11,2018/2019,La Liga
aed796ec-5b07-4a75-be68-31c9b05bc4fb,205,6608,False,False,False,Leganés,Nabil El Zhar,15998,4,11,2018/2019,La Liga
1cf4c8ad-f038-4799-a727-3c2ed0b4152d,205,6601,False,False,False,Leganés,Raúl García Carnero,15998,4,11,2018/2019,La Liga
a4fca5ef-50c7-41fb-8673-95278dc4234c,217,5492,True,False,False,Barcelona,Samuel Yves Umtiti,15998,4,11,2018/2019,La Liga
e490b3bf-0fe2-4597-a6aa-97645d95c28b,205,6601,True,False,False,Leganés,Raúl García Carnero,15998,4,11,2018/2019,La Liga
a012938a-588b-40ed-bd55-1025347fc409,205,6301,False,False,False,Leganés,Youssef En-Nesyri,15998,4,11,2018/2019,La Liga
dbf0f681-e242-44c4-8e26-82582a0c471c,217,5203,False,True,False,Barcelona,Sergio Busquets i Burgos,15998,4,11,2018/2019,La Liga
d60e8eb0-9fdf-4256-bb55-661e13ad2a06,217,5470,True,False,False,Barcelona,Ivan Rakitić,15998,4,11,2018/2019,La Liga
a7c2c4ff-4a6d-4473-841b-28021a860cb6,217,5470,False,False,False,Barcelona,Ivan Rakitić,15998,4,11,2018/2019,La Liga
35875d7e-6b8b-4522-b8cc-0f7a7aaa9853,217,5470,False,False,False,Barcelona,Ivan Rakitić,15998,4,11,2018/2019,La Liga
82d7bf9d-c13d-40e1-98fc-07f1a128d919,205,6738,False,False,False,Leganés,Juan Francisco Moreno Fuertes,15998,4,11,2018/2019,La Liga
dfc37e0e-e180-41d4-9a4b-7119a599e67b,217,6379,False,False,False,Barcelona,Sergi Roberto Carnicer,15998,4,11,2018/2019,La Liga
8f71a6fe-82ff-4db3-82ae-7f74697ab97d,217,5470,False,True,False,Barcelona,Ivan Rakitić,15998,4,11,2018/2019,La Liga
683f24f1-4a14-4a9d-9f3f-265e2283dea9,217,5503,False,False,False,Barcelona,Lionel Andrés Messi Cuccittini,15998,4,11,2018/2019,La Liga
e339ac5f-adea-4e34-b663-9084aa2eb627,217,5503,False,False,False,Barcelona,Lionel Andrés Messi Cuccittini,15998,4,11,2018/2019,La Liga
75ff10fd-8322-47d9-81d5-479eb8250060,217,6379,False,False,False,Barcelona,Sergi Roberto Carnicer,15998,4,11,2018/2019,La Liga
a08ce86b-fa02-4f2d-abe9-f917414dba5b,217,5477,True,True,False,Barcelona,Ousmane Dembélé,15998,4,11,2018/2019,La Liga
232660d9-d361-4ebc-941b-c65014e57365,217,5503,False,True,False,Barcelona,Lionel Andrés Messi Cuccittini,15998,4,11,2018/2019,La Liga
c010b8e2-81c5-44db-b805-d68743ed4d8b,205,6598,True,False,False,Leganés,Unai Bustinza Martínez,15998,4,11,2018/2019,La Liga
db46ba2f-7e31-461e-beca-bd7deca1fd58,205,6301,False,False,False,Leganés,Youssef En-Nesyri,15998,4,11,2018/2019,La Liga
60d84604-2738-4cdb-996e-9e2e7733ef34,205,6608,False,False,False,Leganés,Nabil El Zhar,15998,4,11,2018/2019,La Liga
000e9473-8ef8-41f5-abfc-b9b417ecabd9,217,5477,False,False,False,Barcelona,Ousmane Dembélé,15998,4,11,2018/2019,La Liga
21bff1bb-f327-45bc-aa20-415a6ebf4c68,217,5203,False,False,False,Barcelona,Sergio Busquets i Burgos,15998,4,11,2018/2019,La Liga
d977531b-3ebd-464f-b8b1-bc706566537e,217,3501,False,True,False,Barcelona,Philippe Coutinho Correia,15998,4,11,2018/2019,La Liga
928113b2-47c3-43c0-962e-28b042027aad,205,17818,False,False,False,Leganés,Rodrigo Tarín Higón,15998,4,11,2018/2019,La Liga
7bf51d14-4e05-44f6-9539-ff1ffa261a48,205,6666,True,False,False,Leganés,Sabin Merino Zuloaga,15998,4,11,2018/2019,La Liga
bda09f2a-807c-4232-95ba-9a6b0db2667c,217,3501,False,False,False,Barcelona,Philippe Coutinho Correia,15998,4,11,2018/2019,La Liga
58a768e7-354b-4ae8-b730-899dbaafd7bc,217,20055,False,False,False,Barcelona,Marc-André ter Stegen,15998,4,11,2018/2019,La Liga
2395e91d-f74c-4796-a9b1-d2721eb74909,217,5246,False,True,False,Barcelona,Luis Alberto Suárez Díaz,16010,4,11,2018/2019,La Liga
cadcc5e9-c001-426c-ac35-5f7cf4857b03,217,6379,False,False,False,Barcelona,Sergi Roberto Carnicer,16010,4,11,2018/2019,La Liga
ccfc09bb-ca01-4a44-af57-b956d09e0f32,217,3501,True,False,False,Barcelona,Philippe Coutinho Correia,16010,4,11,2018/2019,La Liga
082b0287-e23f-416f-8998-275b9e5b7b6c,217,5246,False,True,False,Barcelona,Luis Alberto Suárez Díaz,16010,4,11,2018/2019,La Liga
6ecc775f-3028-49d5-80ea-b2abbde82294,217,5477,False,True,False,Barcelona,Ousmane Dembélé,16010,4,11,2018/2019,La Liga
b564adb9-17ce-4115-9509-686ac39c4b8b,215,6877,True,False,False,Athletic Club,Yeray Álvarez López,16010,4,11,2018/2019,La Liga
70ef6fd7-c466-4540-82ef-a001bd45f02c,217,6826,True,False,False,Barcelona,Clément Lenglet,16010,4,11,2018/2019,La Liga
a3fac1ac-0979-4fbb-959c-539455b06e87,217,6379,True,False,False,Barcelona,Sergi Roberto Carnicer,16010,4,11,2018/2019,La Liga
bd07f57b-16f9-48f0-b3e1-1ab79afa3b41,217,5246,False,True,False,Barcelona,Luis Alberto Suárez Díaz,16010,4,11,2018/2019,La Liga
0865c070-facc-4b91-a993-37d88848641a,215,6775,False,False,False,Athletic Club,Daniel García Carrillo,16010,4,11,2018/2019,La Liga
668f12ba-2d99-4fa1-a81f-18add1a9c699,215,6393,True,False,False,Athletic Club,Iñaki Williams Arthuer,16010,4,11,2018/2019,La Liga
7018a1cd-5ef4-4708-838a-a434f2a8ce8b,217,5246,False,False,False,Barcelona,Luis Alberto Suárez Díaz,16010,4,11,2018/2019,La Liga
6e7ac1e3-e35b-40c4-aaed-76e59d7a0403,217,6374,False,False,False,Barcelona,Nélson Cabral Semedo,16010,4,11,2018/2019,La Liga
366f7080-a36f-4745-bbd7-1e4540d636e0,215,6390,True,False,False,Athletic Club,Markel Susaeta Laskurain,16010,4,11,2018/2019,La Liga
316dd18f-ac1f-41a3-ba75-c71d52822f07,217,6379,False,False,False,Barcelona,Sergi Roberto Carnicer,16010,4,11,2018/2019,La Liga
bdc09d82-9c3d-4644-8861-a5949ca7b401,217,5477,False,False,False,Barcelona,Ousmane Dembélé,16010,4,11,2018/2019,La Liga
f507be9c-33b8-4a67-b49b-8a5295a676ee,217,6826,True,False,False,Barcelona,Clément Lenglet,16010,4,11,2018/2019,La Liga
fdff825d-dfaa-41f5-a907-208f2ac3e40d,217,5470,False,True,False,Barcelona,Ivan Rakitić,16010,4,11,2018/2019,La Liga
3e6cb984-1e34-43d3-983a-55a434db2ddb,217,5246,True,False,False,Barcelona,Luis Alberto Suárez Díaz,16010,4,11,2018/2019,La Liga
d5ed6d66-8d76-4529-8c6d-109560555900,215,6396,True,False,False,Athletic Club,Beñat Etxebarria Urkiaga,16010,4,11,2018/2019,La Liga
ab1ff098-7aaa-4df4-a8dc-da4ce8b7180b,215,6390,False,False,False,Athletic Club,Markel Susaeta Laskurain,16010,4,11,2018/2019,La Liga
78b22498-045b-4dc1-9a60-96278c699c5b,217,6826,True,False,False,Barcelona,Clément Lenglet,16010,4,11,2018/2019,La Liga
358a1b11-0fcd-4ba2-bd78-fe23b464ce0e,217,5477,False,False,False,Barcelona,Ousmane Dembélé,16010,4,11,2018/2019,La Liga
f9201269-afc9-4367-834c-28ee33a0c51d,217,5203,False,True,False,Barcelona,Sergio Busquets i Burgos,16010,4,11,2018/2019,La Liga
b0f02714-ba9d-4289-8861-07869416d9ed,215,6775,True,False,False,Athletic Club,Daniel García Carrillo,16010,4,11,2018/2019,La Liga
4da46ebd-8b4c-41c2-8488-277fb3b43794,217,5503,False,False,False,Barcelona,Lionel Andrés Messi Cuccittini,16010,4,11,2018/2019,La Liga
298e33fb-af28-4ecc-abfb-340140cb35a1,215,3023,False,False,False,Athletic Club,Yuri Berchiche Izeta,16010,4,11,2018/2019,La Liga
23342d71-f0f7-46c7-be70-4c7eda8e3670,217,3501,False,False,False,Barcelona,Philippe Coutinho Correia,16010,4,11,2018/2019,La Liga
0f981585-6f01-4111-92e3-a1c9f8998288,217,3501,False,True,False,Barcelona,Philippe Coutinho Correia,16010,4,11,2018/2019,La Liga
ab251a7a-4f5a-44e5-9933-db64e3839bd2,217,5203,True,False,False,Barcelona,Sergio Busquets i Burgos,16010,4,11,2018/2019,La Liga
d001d988-73b4-4583-8fc0-222ddede66a4,217,5246,False,True,False,Barcelona,Luis Alberto Suárez Díaz,16010,4,11,2018/2019,La Liga
6004eeb6-217e-4790-b4a4-8c96fd50fad8,217,5246,False,False,False,Barcelona,Luis Alberto Suárez Díaz,16010,4,11,2018/2019,La Liga
